timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687624410542,11,06RemoveProductFromCart,200,OK,Thread Group 1-13,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,11,0,1
1687624410553,4,07GetEmptyCartInfo,200,OK,Thread Group 1-13,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624410557,8,08Logout,200,OK,Thread Group 1-13,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624410566,1,00AsappShopping-UI,200,OK,Thread Group 1-13,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624410568,8,01Login,200,OK,Thread Group 1-13,text,true,,183,240,1,1,http://localhost:5000/users/login,8,0,1
1687624410577,3,02GetProducts,200,OK,Thread Group 1-13,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624410581,4,03GetSpecificProducts,200,OK,Thread Group 1-13,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624410586,9,04AddProductToCart,200,OK,Thread Group 1-13,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,8,0,0
1687624410595,4,05GetCartInfo,200,OK,Thread Group 1-13,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624410599,14,06RemoveProductFromCart,200,OK,Thread Group 1-13,text,false,"The operation lasted too long: It took 14 milliseconds, but should not have lasted longer than 12 milliseconds.",216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,14,0,1
1687624410613,4,07GetEmptyCartInfo,200,OK,Thread Group 1-13,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624410617,8,08Logout,200,OK,Thread Group 1-13,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624410626,2,00AsappShopping-UI,200,OK,Thread Group 1-13,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624410629,7,01Login,200,OK,Thread Group 1-13,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624410637,3,02GetProducts,200,OK,Thread Group 1-13,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624410640,4,03GetSpecificProducts,200,OK,Thread Group 1-13,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,4,0,1
1687624410644,8,04AddProductToCart,200,OK,Thread Group 1-13,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,8,0,1
1687624410652,3,05GetCartInfo,200,OK,Thread Group 1-13,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,3,0,1
1687624410656,10,06RemoveProductFromCart,200,OK,Thread Group 1-13,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,10,0,1
1687624410666,3,07GetEmptyCartInfo,200,OK,Thread Group 1-13,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624410670,7,08Logout,200,OK,Thread Group 1-13,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,0
1687624410678,2,00AsappShopping-UI,200,OK,Thread Group 1-13,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624410681,8,01Login,200,OK,Thread Group 1-13,text,true,,183,240,1,1,http://localhost:5000/users/login,8,0,0
1687624410689,4,02GetProducts,200,OK,Thread Group 1-13,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,0
1687624410693,4,03GetSpecificProducts,200,OK,Thread Group 1-13,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,4,0,1
1687624410697,8,04AddProductToCart,200,OK,Thread Group 1-13,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,8,0,1
1687624410706,4,05GetCartInfo,200,OK,Thread Group 1-13,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624410710,11,06RemoveProductFromCart,200,OK,Thread Group 1-13,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,11,0,1
1687624410721,4,07GetEmptyCartInfo,200,OK,Thread Group 1-13,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624410725,7,08Logout,200,OK,Thread Group 1-13,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624416452,5,00AsappShopping-UI,200,OK,Thread Group 1-14,text,false,"The operation lasted too long: It took 5 milliseconds, but should not have lasted longer than 4 milliseconds.",2059,116,1,1,http://localhost:3000/,5,0,0
1687624416458,12,01Login,200,OK,Thread Group 1-14,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 11 milliseconds.",183,241,1,1,http://localhost:5000/users/login,11,0,0
1687624416470,4,02GetProducts,200,OK,Thread Group 1-14,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624416474,4,03GetSpecificProducts,200,OK,Thread Group 1-14,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624416479,7,04AddProductToCart,200,OK,Thread Group 1-14,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624416487,4,05GetCartInfo,200,OK,Thread Group 1-14,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624416491,10,06RemoveProductFromCart,200,OK,Thread Group 1-14,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,1
1687624416501,4,07GetEmptyCartInfo,200,OK,Thread Group 1-14,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624416506,7,08Logout,200,OK,Thread Group 1-14,text,true,,184,215,1,1,http://localhost:5000/users/logout,6,0,0
1687624416514,2,00AsappShopping-UI,200,OK,Thread Group 1-14,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624416517,7,01Login,200,OK,Thread Group 1-14,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624416525,4,02GetProducts,200,OK,Thread Group 1-14,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624416529,3,03GetSpecificProducts,200,OK,Thread Group 1-14,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,1
1687624416533,7,04AddProductToCart,200,OK,Thread Group 1-14,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,6,0,0
1687624416540,4,05GetCartInfo,200,OK,Thread Group 1-14,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,0
1687624416544,11,06RemoveProductFromCart,200,OK,Thread Group 1-14,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,11,0,1
1687624416555,4,07GetEmptyCartInfo,200,OK,Thread Group 1-14,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624416559,8,08Logout,200,OK,Thread Group 1-14,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624416567,2,00AsappShopping-UI,200,OK,Thread Group 1-14,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624416570,8,01Login,200,OK,Thread Group 1-14,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624416578,4,02GetProducts,200,OK,Thread Group 1-14,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624416582,4,03GetSpecificProducts,200,OK,Thread Group 1-14,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,4,0,1
1687624416586,7,04AddProductToCart,200,OK,Thread Group 1-14,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,0
1687624416593,3,05GetCartInfo,200,OK,Thread Group 1-14,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624416597,10,06RemoveProductFromCart,200,OK,Thread Group 1-14,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,9,0,0
1687624416607,3,07GetEmptyCartInfo,200,OK,Thread Group 1-14,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624416610,7,08Logout,200,OK,Thread Group 1-14,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624416617,1,00AsappShopping-UI,200,OK,Thread Group 1-14,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624416619,7,01Login,200,OK,Thread Group 1-14,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,1
1687624416626,4,02GetProducts,200,OK,Thread Group 1-14,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624416630,3,03GetSpecificProducts,200,OK,Thread Group 1-14,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,3,0,1
1687624416634,7,04AddProductToCart,200,OK,Thread Group 1-14,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624416641,3,05GetCartInfo,200,OK,Thread Group 1-14,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624416645,10,06RemoveProductFromCart,200,OK,Thread Group 1-14,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,0
1687624416656,3,07GetEmptyCartInfo,200,OK,Thread Group 1-14,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624416660,6,08Logout,200,OK,Thread Group 1-14,text,true,,184,215,1,1,http://localhost:5000/users/logout,6,0,0
1687624416667,2,00AsappShopping-UI,200,OK,Thread Group 1-14,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624416672,7,01Login,200,OK,Thread Group 1-14,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624416679,4,02GetProducts,200,OK,Thread Group 1-14,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624416683,4,03GetSpecificProducts,200,OK,Thread Group 1-14,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,4,0,1
1687624416687,8,04AddProductToCart,200,OK,Thread Group 1-14,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,8,0,1
1687624416695,3,05GetCartInfo,200,OK,Thread Group 1-14,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624416699,8,06RemoveProductFromCart,200,OK,Thread Group 1-14,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,8,0,0
1687624416707,4,07GetEmptyCartInfo,200,OK,Thread Group 1-14,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624416711,6,08Logout,200,OK,Thread Group 1-14,text,true,,184,215,1,1,http://localhost:5000/users/logout,6,0,1
1687624422431,4,00AsappShopping-UI,200,OK,Thread Group 1-15,text,true,,2059,116,1,1,http://localhost:3000/,4,0,1
1687624422436,10,01Login,200,OK,Thread Group 1-15,text,true,,183,240,1,1,http://localhost:5000/users/login,10,0,0
1687624422446,4,02GetProducts,200,OK,Thread Group 1-15,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,0
1687624422450,4,03GetSpecificProducts,200,OK,Thread Group 1-15,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,3,0,1
1687624422454,7,04AddProductToCart,200,OK,Thread Group 1-15,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,7,0,0
1687624422462,3,05GetCartInfo,200,OK,Thread Group 1-15,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624422465,9,06RemoveProductFromCart,200,OK,Thread Group 1-15,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,9,0,1
1687624422475,3,07GetEmptyCartInfo,200,OK,Thread Group 1-15,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624422478,7,08Logout,200,OK,Thread Group 1-15,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624422485,2,00AsappShopping-UI,200,OK,Thread Group 1-15,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624422488,7,01Login,200,OK,Thread Group 1-15,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624422495,4,02GetProducts,200,OK,Thread Group 1-15,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624422499,3,03GetSpecificProducts,200,OK,Thread Group 1-15,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,3,0,1
1687624422503,7,04AddProductToCart,200,OK,Thread Group 1-15,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624422510,3,05GetCartInfo,200,OK,Thread Group 1-15,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624422514,10,06RemoveProductFromCart,200,OK,Thread Group 1-15,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,0
1687624422525,3,07GetEmptyCartInfo,200,OK,Thread Group 1-15,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624422528,8,08Logout,200,OK,Thread Group 1-15,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624422537,2,00AsappShopping-UI,200,OK,Thread Group 1-15,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624422540,8,01Login,200,OK,Thread Group 1-15,text,true,,183,240,1,1,http://localhost:5000/users/login,8,0,1
1687624422548,3,02GetProducts,200,OK,Thread Group 1-15,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624422552,3,03GetSpecificProducts,200,OK,Thread Group 1-15,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,3,0,0
1687624422555,7,04AddProductToCart,200,OK,Thread Group 1-15,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,7,0,1
1687624422562,4,05GetCartInfo,200,OK,Thread Group 1-15,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624422566,10,06RemoveProductFromCart,200,OK,Thread Group 1-15,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,10,0,1
1687624422576,4,07GetEmptyCartInfo,200,OK,Thread Group 1-15,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624422580,8,08Logout,200,OK,Thread Group 1-15,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624422588,2,00AsappShopping-UI,200,OK,Thread Group 1-15,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624422590,8,01Login,200,OK,Thread Group 1-15,text,true,,183,240,1,1,http://localhost:5000/users/login,8,0,1
1687624422598,4,02GetProducts,200,OK,Thread Group 1-15,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624422602,4,03GetSpecificProducts,200,OK,Thread Group 1-15,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,4,0,1
1687624422607,7,04AddProductToCart,200,OK,Thread Group 1-15,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,7,0,0
1687624422615,4,05GetCartInfo,200,OK,Thread Group 1-15,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,4,0,0
1687624422619,10,06RemoveProductFromCart,200,OK,Thread Group 1-15,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,10,0,1
1687624422629,3,07GetEmptyCartInfo,200,OK,Thread Group 1-15,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,1
1687624422633,9,08Logout,200,OK,Thread Group 1-15,text,true,,184,214,1,1,http://localhost:5000/users/logout,9,0,0
1687624422643,2,00AsappShopping-UI,200,OK,Thread Group 1-15,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624422645,9,01Login,200,OK,Thread Group 1-15,text,true,,183,240,1,1,http://localhost:5000/users/login,9,0,1
1687624422654,4,02GetProducts,200,OK,Thread Group 1-15,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,0
1687624422658,4,03GetSpecificProducts,200,OK,Thread Group 1-15,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624422662,7,04AddProductToCart,200,OK,Thread Group 1-15,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624422670,3,05GetCartInfo,200,OK,Thread Group 1-15,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624422673,9,06RemoveProductFromCart,200,OK,Thread Group 1-15,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,9,0,1
1687624422683,3,07GetEmptyCartInfo,200,OK,Thread Group 1-15,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624422687,7,08Logout,200,OK,Thread Group 1-15,text,true,,184,214,1,1,http://localhost:5000/users/logout,6,0,0
1687624428431,4,00AsappShopping-UI,200,OK,Thread Group 1-16,text,true,,2059,116,1,1,http://localhost:3000/,4,0,1
1687624428436,12,01Login,200,OK,Thread Group 1-16,text,false,"The operation lasted too long: It took 12 milliseconds, but should not have lasted longer than 11 milliseconds.",183,241,1,1,http://localhost:5000/users/login,12,0,0
1687624428448,4,02GetProducts,200,OK,Thread Group 1-16,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624428453,3,03GetSpecificProducts,200,OK,Thread Group 1-16,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,0
1687624428456,8,04AddProductToCart,200,OK,Thread Group 1-16,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,8,0,1
1687624428464,3,05GetCartInfo,200,OK,Thread Group 1-16,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624428468,10,06RemoveProductFromCart,200,OK,Thread Group 1-16,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,10,0,0
1687624428478,3,07GetEmptyCartInfo,200,OK,Thread Group 1-16,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624428482,7,08Logout,200,OK,Thread Group 1-16,text,true,,184,215,1,1,http://localhost:5000/users/logout,6,0,0
1687624428489,2,00AsappShopping-UI,200,OK,Thread Group 1-16,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624428491,8,01Login,200,OK,Thread Group 1-16,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,1
1687624428499,3,02GetProducts,200,OK,Thread Group 1-16,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624428502,4,03GetSpecificProducts,200,OK,Thread Group 1-16,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,4,0,1
1687624428506,7,04AddProductToCart,200,OK,Thread Group 1-16,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,1
1687624428513,4,05GetCartInfo,200,OK,Thread Group 1-16,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624428517,11,06RemoveProductFromCart,200,OK,Thread Group 1-16,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,10,0,1
1687624428528,3,07GetEmptyCartInfo,200,OK,Thread Group 1-16,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624428531,7,08Logout,200,OK,Thread Group 1-16,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624428539,1,00AsappShopping-UI,200,OK,Thread Group 1-16,text,true,,2059,116,1,1,http://localhost:3000/,1,0,0
1687624428541,7,01Login,200,OK,Thread Group 1-16,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624428549,3,02GetProducts,200,OK,Thread Group 1-16,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,0
1687624428552,4,03GetSpecificProducts,200,OK,Thread Group 1-16,text,true,,375,156,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle,4,0,1
1687624428556,7,04AddProductToCart,200,OK,Thread Group 1-16,text,true,,224,240,1,1,http://localhost:5000/liveuser/products/ASAPP%20Water%20Bottle/add,7,0,1
1687624428563,4,05GetCartInfo,200,OK,Thread Group 1-16,text,true,,286,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,1
1687624428567,10,06RemoveProductFromCart,200,OK,Thread Group 1-16,text,true,,216,248,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Water%20Bottle/remove,10,0,0
1687624428578,3,07GetEmptyCartInfo,200,OK,Thread Group 1-16,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624428581,8,08Logout,200,OK,Thread Group 1-16,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624428590,2,00AsappShopping-UI,200,OK,Thread Group 1-16,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624428593,7,01Login,200,OK,Thread Group 1-16,text,true,,183,241,1,1,http://localhost:5000/users/login,7,0,0
1687624428600,4,02GetProducts,200,OK,Thread Group 1-16,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,4,0,1
1687624428604,3,03GetSpecificProducts,200,OK,Thread Group 1-16,text,true,,366,146,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens,3,0,1
1687624428608,7,04AddProductToCart,200,OK,Thread Group 1-16,text,true,,216,230,1,1,http://localhost:5000/liveuser/products/ASAPP%20Pens/add,7,0,0
1687624428615,4,05GetCartInfo,200,OK,Thread Group 1-16,text,true,,278,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624428619,10,06RemoveProductFromCart,200,OK,Thread Group 1-16,text,true,,208,238,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Pens/remove,10,0,1
1687624428630,3,07GetEmptyCartInfo,200,OK,Thread Group 1-16,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,3,0,0
1687624428633,8,08Logout,200,OK,Thread Group 1-16,text,true,,184,215,1,1,http://localhost:5000/users/logout,8,0,1
1687624428641,2,00AsappShopping-UI,200,OK,Thread Group 1-16,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624428643,8,01Login,200,OK,Thread Group 1-16,text,true,,183,241,1,1,http://localhost:5000/users/login,8,0,1
1687624428651,4,02GetProducts,200,OK,Thread Group 1-16,text,true,,791,133,1,1,http://localhost:5000/liveuser/products,3,0,1
1687624428655,3,03GetSpecificProducts,200,OK,Thread Group 1-16,text,true,,314,150,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers,3,0,0
1687624428658,7,04AddProductToCart,200,OK,Thread Group 1-16,text,true,,220,234,1,1,http://localhost:5000/liveuser/products/ASAPP%20Stickers/add,7,0,1
1687624428665,4,05GetCartInfo,200,OK,Thread Group 1-16,text,true,,282,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624428669,11,06RemoveProductFromCart,200,OK,Thread Group 1-16,text,true,,212,242,1,1,http://localhost:5000/liveuser/products/cart/ASAPP%20Stickers/remove,11,0,1
1687624428680,4,07GetEmptyCartInfo,200,OK,Thread Group 1-16,text,true,,168,138,1,1,http://localhost:5000/liveuser/products/cart,4,0,1
1687624428684,7,08Logout,200,OK,Thread Group 1-16,text,true,,184,215,1,1,http://localhost:5000/users/logout,7,0,1
1687624434429,4,00AsappShopping-UI,200,OK,Thread Group 1-17,text,true,,2059,116,1,1,http://localhost:3000/,4,0,0
1687624434434,11,01Login,200,OK,Thread Group 1-17,text,true,,183,240,1,1,http://localhost:5000/users/login,11,0,0
1687624434446,4,02GetProducts,200,OK,Thread Group 1-17,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624434451,3,03GetSpecificProducts,200,OK,Thread Group 1-17,text,true,,375,155,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle,3,0,0
1687624434455,7,04AddProductToCart,200,OK,Thread Group 1-17,text,true,,224,239,1,1,http://localhost:5000/intuser/products/ASAPP%20Water%20Bottle/add,7,0,0
1687624434462,4,05GetCartInfo,200,OK,Thread Group 1-17,text,true,,285,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624434466,9,06RemoveProductFromCart,200,OK,Thread Group 1-17,text,true,,216,247,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Water%20Bottle/remove,9,0,1
1687624434476,3,07GetEmptyCartInfo,200,OK,Thread Group 1-17,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434479,8,08Logout,200,OK,Thread Group 1-17,text,true,,184,214,1,1,http://localhost:5000/users/logout,8,0,1
1687624434488,2,00AsappShopping-UI,200,OK,Thread Group 1-17,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624434491,7,01Login,200,OK,Thread Group 1-17,text,true,,183,240,1,1,http://localhost:5000/users/login,7,0,0
1687624434498,4,02GetProducts,200,OK,Thread Group 1-17,text,true,,791,132,1,1,http://localhost:5000/intuser/products,4,0,1
1687624434502,3,03GetSpecificProducts,200,OK,Thread Group 1-17,text,true,,366,145,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens,3,0,1
1687624434506,6,04AddProductToCart,200,OK,Thread Group 1-17,text,true,,216,229,1,1,http://localhost:5000/intuser/products/ASAPP%20Pens/add,6,0,0
1687624434512,4,05GetCartInfo,200,OK,Thread Group 1-17,text,true,,277,137,1,1,http://localhost:5000/intuser/products/cart,4,0,1
1687624434516,9,06RemoveProductFromCart,200,OK,Thread Group 1-17,text,true,,208,237,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Pens/remove,9,0,1
1687624434526,3,07GetEmptyCartInfo,200,OK,Thread Group 1-17,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434529,7,08Logout,200,OK,Thread Group 1-17,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
1687624434536,2,00AsappShopping-UI,200,OK,Thread Group 1-17,text,true,,2059,116,1,1,http://localhost:3000/,2,0,0
1687624434539,7,01Login,200,OK,Thread Group 1-17,text,true,,183,240,1,1,http://localhost:5000/users/login,6,0,0
1687624434546,3,02GetProducts,200,OK,Thread Group 1-17,text,true,,791,132,1,1,http://localhost:5000/intuser/products,3,0,0
1687624434549,3,03GetSpecificProducts,200,OK,Thread Group 1-17,text,true,,314,149,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers,3,0,1
1687624434553,7,04AddProductToCart,200,OK,Thread Group 1-17,text,true,,220,233,1,1,http://localhost:5000/intuser/products/ASAPP%20Stickers/add,6,0,0
1687624434560,3,05GetCartInfo,200,OK,Thread Group 1-17,text,true,,281,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434563,10,06RemoveProductFromCart,200,OK,Thread Group 1-17,text,true,,212,241,1,1,http://localhost:5000/intuser/products/cart/ASAPP%20Stickers/remove,9,0,1
1687624434573,3,07GetEmptyCartInfo,200,OK,Thread Group 1-17,text,true,,168,137,1,1,http://localhost:5000/intuser/products/cart,3,0,0
1687624434576,7,08Logout,200,OK,Thread Group 1-17,text,true,,184,214,1,1,http://localhost:5000/users/logout,7,0,1
